id	crop	tradeName	geneSource	gmTrait	developer	country	countryCode	food	feed	cultivation
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Canada	CAN	2013	2013	2013
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2013	2013	2012
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Malaysia	MYS	2016	2016	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Mexico	MEX	2013	0	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	New Zealand	NCL	2012	0	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Russian Federation	RUS	2014	2014	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	South Korea	ATF	0	2013	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Taiwan	TWN	2012	0	0
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	United States of America	USA	2012	2012	2012
157	Maize, Corn	Agrisure® Duracade™	Escherichia coli,Bacillus thuringiensis	Multiple insect resistance,Mannose metabolism	Syngenta	Vietnam	VNM	2016	2016	0
330	Maize, Corn	Agrisure® Duracade™ 5122	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Canada	CAN	0	0	2013
330	Maize, Corn	Agrisure® Duracade™ 5122	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2013	2013	0
330	Maize, Corn	Agrisure® Duracade™ 5122	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Mexico	MEX	2013	0	0
330	Maize, Corn	Agrisure® Duracade™ 5122	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	South Africa	ATF	2014	2014	0
330	Maize, Corn	Agrisure® Duracade™ 5122	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Taiwan	TWN	2013	0	0
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Brazil	BRA	2015	2015	2015
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Canada	CAN	0	0	2013
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Colombia	COL	2016	0	0
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2013	2013	0
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Mexico	MEX	2013	0	0
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	South Africa	ATF	2014	2014	0
331	Maize, Corn	Agrisure® Duracade™ 5222	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Bacillus thuringiensis,Zea mays,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Multiple insect resistance,Mannose metabolism	Syngenta	Taiwan	TWN	2013	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Australia	AUS	2005	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Canada	CAN	2005	2005	2005
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	China	CHN	2006	2006	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Colombia	COL	2011	2010	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	European Union	EU	2007	2007	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Japan	JPN	2005	2006	2006
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Malaysia	MYS	2016	2016	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Mexico	MEX	2004	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	New Zealand	NCL	2005	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Philippines	PHL	2006	2006	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Singapore	SGP	2016	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	South Africa	ATF	2011	2011	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	South Korea	ATF	2005	2005	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Taiwan	TWN	2005	0	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	Turkey	TUR	0	2011	0
112	Maize, Corn	Herculex&trade; RW	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance	Dow AgroSciences LLC and DuPont (Pioneer Hi-Bred International Inc.)	United States of America	USA	2004	2004	2005
314	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Zea mays	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance	Syngenta	Japan	JPN	2010	2011	0
315	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Glufosinate herbicide tolerance,Coleopteran insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2010	2011	0
318	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli,Zea mays	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2010	2011	0
319	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2010	2011	0
324	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Zea mays,Escherichia coli	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Mannose metabolism	Syngenta	Japan	JPN	2011	2010	0
310	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis	Glufosinate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	DuPont (Pioneer Hi-Bred International Inc.)	Japan	JPN	2009	2011	0
312	Maize, Corn	not available	Streptomyces viridochromogenes,Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	DuPont (Pioneer Hi-Bred International Inc.)	Japan	JPN	2009	2011	0
291	Maize, Corn	not available	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Agrobacterium tumefaciens	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company and Dow AgroSciences LLC	European Union	EU	2013	2013	0
291	Maize, Corn	not available	Bacillus thuringiensis,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes,Agrobacterium tumefaciens	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company and Dow AgroSciences LLC	Japan	JPN	2008	2008	0
122	Maize, Corn	Herculex&trade; RW Roundup Ready&trade; 2	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance,Coleopteran insect resistance	DuPont (Pioneer Hi-Bred International Inc.)	Canada	CAN	0	0	2005
